-2.577070,-9.128618,-3.349952
-2.636890,-9.018548,-3.151347
-2.464607,-9.123833,-3.077170
-2.380858,-9.035298,-2.818745
-2.569891,-8.951550,-2.967100
-2.825923,-8.925228,-3.036492
-2.866602,-8.729016,-3.302095
-2.799603,-8.819944,-3.347559
-2.663212,-8.977871,-3.278167
-2.605784,-9.107083,-3.278167
-2.718246,-9.042477,-3.144169
-2.718246,-9.042477,-3.144169
-2.718246,-9.114261,-2.959922
-2.689533,-9.092726,-2.907279
-2.644069,-9.016156,-3.065206
-2.703890,-9.042477,-3.134598
-2.761317,-9.152546,-3.189633
-2.816352,-9.104690,-3.261417
-2.871387,-9.231510,-3.096312
-2.790031,-9.341579,-2.883351
-2.730211,-9.310472,-2.904887
-2.854637,-9.296116,-3.132205
-2.926422,-9.231510,-3.089134
-2.866602,-9.219545,-3.093920
-2.940779,-9.284152,-3.034099
-2.866602,-9.339187,-3.029313
-2.866602,-9.267403,-3.125026
-2.799603,-9.293723,-3.093920
-2.694318,-9.236296,-3.091527
-2.555535,-9.379865,-2.964707
-2.483750,-9.528220,-2.981457
-2.445465,-9.387043,-3.019742
-2.524428,-9.226725,-3.115455
-2.691926,-9.097511,-3.105884
-2.605784,-8.946764,-3.017349
-2.529213,-8.817552,-2.962314
-2.478964,-8.441878,-3.175276
-2.478964,-8.441878,-3.175276
-2.529213,-8.312666,-3.560520
-2.517249,-8.233703,-3.565305
-2.333002,-8.068598,-3.469593
-2.189433,-7.817351,-3.294917
-2.127219,-7.412964,-3.192025
-2.098505,-6.920043,-3.170490
-1.808974,-6.443871,-3.247060
-1.514657,-5.773881,-3.464807
-1.074377,-5.060820,-3.617948
-0.708275,-4.017549,-3.534199
-0.351745,-3.244668,-3.603590
-0.294317,-1.727618,-3.359523
-1.062413,0.619741,-2.967100
-2.139183,2.713461,-2.658426
-2.445465,5.948557,-1.875973
-1.890330,8.300702,-1.873580
-0.732204,11.593226,-2.256432
0.655633,14.545969,-2.294717
1.844866,16.015162,-1.854438
2.699104,17.295322,-0.251246
3.318845,17.675781,0.722632
3.134598,17.546568,1.485943
1.665405,16.584654,2.723032
0.748954,14.577076,3.208775
1.438086,11.542977,4.548756
4.240082,5.568098,5.185246
17.788242,-7.456036,5.309673
19.424934,-13.445271,2.469393
17.204393,-20.874983,1.433301
18.905691,-28.122845,0.624527
20.035103,-33.824944,-0.717847
16.273586,-39.184864,-1.969293
11.382657,-41.941395,-5.692525
9.667004,-44.384468,-9.607183
8.245667,-38.117664,-10.210175
7.403394,-28.579872,-9.741181
6.410372,-24.019152,-9.351151
5.302495,-21.781864,-8.475377
3.275774,-22.645674,-7.544570
1.698904,-22.896919,-6.465407
1.938186,-25.895126,-4.498507
2.440679,-26.821150,-5.024928
2.514857,-26.196623,-5.895915
2.725425,-23.143379,-6.448657
3.132205,-19.092331,-7.056434
3.491128,-15.400207,-7.410572
3.955336,-12.966705,-6.546762
4.192225,-11.933006,-5.271388
3.653840,-11.933006,-4.144369
2.907279,-12.567105,-2.751746
2.600998,-14.359328,-0.937986
2.699104,-13.904692,-0.811167
3.376273,-12.870994,-1.069592
4.022335,-10.944772,-1.471586
4.527221,-9.310472,-1.813759
4.950750,-8.528020,-2.038685
4.953143,-7.530212,-2.045863
4.709075,-6.996613,-2.143969
4.498507,-7.202396,-1.636691
4.206582,-8.082954,-1.100698
4.048656,-8.975478,-0.373280
3.718446,-9.664611,-0.098106
3.440879,-10.526026,-0.184247
3.290131,-10.908878,-0.468993
3.359523,-10.573883,-1.399801
3.567699,-10.126426,-2.158326
3.742374,-8.867801,-2.270789
3.780660,-8.080563,-1.885544
3.656233,-7.635497,-1.383051
3.455236,-7.587641,-0.933201
3.352344,-8.317451,-0.605384
3.486342,-9.099905,-0.373280
3.498307,-9.676575,-0.014357
3.297310,-9.982857,0.160319
3.108276,-9.879964,0.045464
3.311667,-9.973285,-0.423530
3.433701,-9.020942,-0.823131
3.359523,-8.807980,-0.823131
3.428915,-8.786445,-0.648455
3.457629,-9.145369,-0.593420
3.414558,-9.597611,-0.430708
3.266203,-9.767502,-0.325424
3.077170,-9.889536,-0.162712
2.778067,-9.808180,-0.332602
2.510071,-9.542577,-0.593420
2.541178,-9.150154,-0.854238
2.734996,-9.037691,-1.083949
2.928815,-8.918050,-0.981057
2.933600,-8.800802,-0.784846
2.787638,-8.906086,-0.736989
2.725425,-8.973085,-0.576670
2.684747,-9.253045,-0.308674
2.538785,-9.315259,-0.162712
2.471786,-9.315259,-0.528814
2.397608,-9.135797,-0.803988
2.519642,-8.898908,-0.880559
2.536392,-8.683553,-0.966700
2.400001,-8.480164,-0.823131
2.306681,-8.408379,-0.782453
2.299503,-8.415558,-0.770489
2.512464,-8.535198,-0.681954
2.557927,-8.930015,-0.681954
2.512464,-9.635897,-0.799203
2.531606,-9.978070,-0.744168
2.641676,-10.083356,-0.643669
2.660819,-10.267602,-0.602991
2.641676,-10.167104,-0.567099
2.641676,-9.958927,-0.473779
2.703890,-9.932607,-0.413958
2.770889,-9.647861,-0.524028
2.780460,-9.408579,-0.555135
2.739782,-9.260223,-0.442672
2.761317,-9.109475,-0.392423
2.790031,-9.095119,-0.251246
2.871387,-9.152546,-0.272782
2.885744,-9.341579,-0.308674
2.854637,-9.497113,-0.418744
2.720639,-9.566505,-0.406780
2.545963,-9.573684,-0.425922
2.581856,-9.442079,-0.349352
2.720639,-9.384650,-0.239282
2.498107,-9.384650,-0.165105
2.536392,-9.669396,-0.136391
2.725425,-9.927821,-0.315853
2.732604,-9.803394,-0.576670
2.605784,-9.427721,-0.169890
2.952743,-9.420543,-0.500100
2.443072,-9.655040,-0.418744
2.359323,-9.501899,-0.358923
1.923829,-9.336794,-0.334995
1.808974,-9.142976,-0.035892
2.440679,-9.190832,-0.002393
3.077170,-8.937192,0.045464
2.801995,-9.767502,-0.069392
3.208775,-8.640482,0.002393
2.572284,-10.085747,-0.071785
2.749353,-9.578469,0.112463
2.617748,-9.710074,0.559920
2.706282,-9.432507,-0.043071
2.809174,-9.494720,0.648455
3.177669,-9.355937,0.612563
2.727818,-9.856036,0.669990
2.773281,-9.480364,0.736989
3.069991,-9.511470,0.844666
2.531606,-9.903893,0.528814
2.423929,-9.796216,0.445065
2.766103,-9.650253,0.277567
2.746960,-9.511470,-0.351745
2.419144,-8.930015,0.567099
2.155933,-9.087940,-0.105284
2.392823,-9.329616,0.758525
2.658426,-10.085747,0.665205
2.297110,-10.272388,0.612563
1.825724,-10.250853,0.449851
2.041078,-9.755538,0.263210
2.600998,-9.568897,0.031107
2.641676,-9.315259,0.095713
2.670390,-9.006584,0.571885
2.914458,-8.650054,1.009771
2.952743,-9.066404,1.002593
2.589034,-9.705289,0.923629
2.431108,-10.284351,0.775275
2.811567,-10.083356,0.952343
2.792424,-9.834501,0.768096
2.443072,-9.801002,0.782453
2.311467,-9.621540,0.789631
2.340181,-9.552148,0.710668
2.586641,-9.729217,0.591027
2.734996,-9.784252,0.468993
2.469393,-9.693325,0.557528
2.481357,-9.702895,0.698704
2.809174,-9.824929,0.830309
2.734996,-9.501899,0.746561
2.452643,-9.178867,0.813560
2.785245,-9.279366,0.275175
6.130411,-7.747960,0.662812
2.727818,-9.638289,0.681954
2.727818,-9.638289,0.449851
2.857030,-9.217153,0.318245
2.557927,-9.166903,0.143569
2.464607,-9.016156,0.112463
2.646462,-9.815358,0.133998
2.646462,-9.815358,0.133998
2.861816,-9.879964,0.045464
2.809174,-9.741181,0.040678
3.101098,-9.494720,0.155533
3.093920,-9.619147,0.119641
2.971886,-9.489935,0.019143
3.385844,-9.001799,-0.579063
2.723032,-9.243474,0.129212
2.550749,-9.123833,0.124427
2.651247,-9.107083,-0.016750
2.538785,-8.925228,-0.174676
1.902294,-8.389235,0.275175
1.954936,-9.358330,0.401994
2.950350,-9.690931,0.792024
3.337988,-10.042676,0.842274
3.189633,-10.131211,0.842274
2.785245,-9.946963,0.770489
2.545963,-9.731609,0.571885
2.450250,-9.652647,0.638884
2.548356,-9.461221,0.725025
2.665605,-9.353544,1.021735
2.395216,-9.317651,1.124627
2.294717,-9.198010,1.263410
2.512464,-9.260223,1.304088
2.682354,-9.332008,1.234696
2.837888,-9.597611,1.239482
2.842674,-9.911072,1.055235
2.679961,-10.052249,1.086342
2.438286,-9.992428,1.021735
2.304288,-9.777073,0.849452
2.577070,-9.339187,0.765703
2.526821,-9.231510,0.777667
2.545963,-9.346365,0.638884
2.541178,-9.513863,0.717847
2.589034,-9.288938,1.155733
2.132005,-9.985250,0.677169
1.978864,-9.925428,0.756132
2.471786,-9.619147,0.787239
2.553142,-9.466006,0.870987
2.273181,-9.513863,0.806381
2.581856,-9.410972,0.789631
2.581856,-9.410972,0.789631
2.593820,-9.382257,0.739382
2.603391,-9.387043,0.698704
2.524428,-9.576077,0.787239
2.644069,-9.674182,0.914058
2.720639,-9.954143,0.856631
2.498107,-9.734003,0.832702
2.423929,-9.494720,0.844666
2.443072,-9.387043,0.904487
2.732604,-9.040084,0.935594
3.031706,-9.580862,0.480957
2.895315,-9.690931,0.344566
2.725425,-9.678967,0.401994
2.598605,-9.767502,0.373280
2.632105,-9.513863,0.495314
2.627320,-9.499505,0.495314
2.596212,-9.437292,0.588634
2.615355,-9.492328,0.512064
2.622534,-9.492328,0.373280
2.646462,-9.671788,0.246461
2.476572,-9.667004,0.179462
2.584249,-9.736395,0.193819
2.533999,-9.434900,0.442672
2.555535,-9.384650,0.442672
2.732604,-9.375079,0.502493
2.835495,-9.528220,0.516850
2.730211,-9.556933,0.521635
2.567499,-9.501899,0.535992
2.476572,-9.504292,0.526421
2.376073,-9.544970,0.600598
2.376073,-9.463614,0.720240
2.636890,-9.468399,0.739382
2.636890,-9.499505,0.725025
2.617748,-9.403792,0.641276
2.467000,-9.360723,0.698704
2.426322,-9.250652,0.722632
2.459821,-9.140583,0.691526
2.411965,-9.169296,0.703490
2.330609,-9.353544,0.708275
2.266003,-9.394222,0.847059
2.380858,-9.590433,0.957129
2.464607,-9.657433,1.004985
2.493321,-9.688539,0.969093
2.467000,-9.626326,0.890130
2.510071,-9.583255,0.973879
2.550749,-9.466006,0.849452
2.433501,-9.456435,0.815953
2.407180,-9.470792,0.736989
2.543570,-9.571291,0.689133
2.397608,-9.841680,0.799203
2.397608,-9.841680,0.799203
2.400001,-9.822537,0.713061
2.462214,-9.820145,0.665205
2.502892,-9.798609,0.643669
2.598605,-9.757930,0.588634
2.462214,-9.674182,0.509671
2.488536,-9.702895,0.543171
2.569891,-9.573684,0.586242
2.555535,-9.585647,0.559920
2.431108,-9.655040,0.555135
2.426322,-9.611969,0.681954
2.486143,-9.523434,0.780060
2.495714,-9.525827,0.662812
2.502892,-9.647861,0.655633
2.562713,-9.645468,0.626920
