0.031107,-0.401994,9.951750
0.114855,-0.433101,9.999605
0.057428,-0.567099,9.966106
2.687140,-3.261417,9.116654
-0.023928,-0.492921,9.875179
0.083749,-0.602991,9.844072
0.047856,-0.526421,9.856036
0.050249,-0.524028,9.961320
-0.093320,-0.421137,10.013963
0.007178,-0.425922,10.045070
-0.066999,-0.425922,9.975677
-0.009571,-0.550349,9.820145
0.122034,-0.270389,9.920642
0.425922,1.828116,11.327622
4.187439,11.820543,14.306686
8.350951,23.760729,14.335401
2.507678,18.551554,13.945370
4.797609,1.296910,10.377672
8.456236,-19.980068,9.638289
1.395016,-16.118053,9.334401
0.390030,-8.853443,8.707481
0.253639,-3.988836,7.439285
-2.055435,-2.167897,8.018349
0.703490,-0.330210,9.516255
-1.284946,2.304288,9.142976
0.246461,3.172883,9.676575
-0.839881,1.646262,9.975677
0.827917,3.852444,9.504292
-0.428315,1.093520,10.502099
-0.411566,3.510271,9.544970
0.059821,1.282553,9.848858
-0.882952,2.603391,9.650253
-0.545564,1.734797,9.690931
-0.981057,1.706082,9.463614
-0.291924,2.833102,9.559326
-0.827917,1.241875,9.789038
-0.949951,2.687140,9.860823
-0.650848,2.383251,9.753145
-1.091127,1.332802,9.738789
-0.753739,2.443072,9.312866
-1.088734,1.043271,9.896714
-1.079163,2.364109,9.525827
-1.062413,1.694118,9.726824
-1.117448,1.840081,9.652647
-1.038485,1.959722,9.592826
-1.179662,1.308874,9.985250
-1.016950,2.065006,9.477970
-1.229911,1.012164,9.793823
-1.086342,1.995614,9.554541
-1.205983,1.390230,9.755538
-1.036092,1.797010,9.470792
-1.550549,1.067199,9.633504
-0.361316,2.112862,10.004392
-2.230111,1.282553,9.736395
-1.093520,1.421337,9.690931
-0.997807,1.493121,9.745967
-1.282553,1.232304,9.789038
-1.316052,1.220340,9.633504
-2.012364,0.524028,9.454042
-0.083749,2.117648,9.681360
-1.299303,0.784846,10.313066
-1.531406,0.856631,9.767502
-1.545763,0.921237,9.339187
-1.887937,1.215554,9.927821
-1.761117,0.870987,9.743573
-1.205983,0.863809,9.556933
-1.646262,0.969093,9.597611
-0.866202,1.686940,9.513863
-2.270789,0.617348,9.774680
-1.990828,1.284946,9.169296
-1.820938,0.210568,10.037891
-2.182254,0.172283,9.633504
-1.739582,1.359123,9.619147
-1.447658,1.012164,9.832108
-1.828116,1.256232,10.030712
-0.579063,1.971686,10.133603
-2.421536,-0.263210,9.743573
-1.246661,0.964308,9.614362
-2.210968,0.361316,9.391829
-0.868595,1.533799,9.801002
-1.246661,1.241875,9.851252
-1.502693,1.100698,9.710074
-0.713061,1.124627,9.020942
-0.985843,1.284946,9.492328
-1.569692,1.004985,10.054641
