-9.035298,-0.524028,1.325624,-35.000000,-6.160000,-20.020000
-8.810372,-1.507478,0.976272,-33.040001,6.580000,1.330000
-8.982656,-1.289732,1.363909,-24.430000,18.830000,11.550000
-9.561719,-1.170090,1.024128,-14.420000,24.639999,8.260000
-9.923036,-1.060020,0.997807,-6.930000,20.510000,9.590000
-9.894321,-0.715454,1.189233,-3.500000,17.639999,9.870000
-9.923036,-0.483350,1.239482,-4.130000,17.290001,8.050000
-9.970891,-0.409173,1.210768,-7.000000,15.400000,6.860000
-9.980463,-0.366102,1.191626,-9.800000,14.420000,4.130000
-10.076177,-0.540778,1.057628,-11.830000,12.950000,0.140000
-10.344172,-0.696311,0.981057,-11.550000,8.680000,-4.970000
-10.348958,-1.134198,0.768096,-10.500000,1.540000,-9.240000
-10.109675,-1.270589,0.789631,-5.740000,-6.790000,-10.570000
-9.891929,-1.294517,0.866202,-1.260000,-9.170000,-8.960000
-9.667004,-1.277767,0.957129,2.520000,-9.170000,-6.580000
-9.595219,-1.071985,0.882952,7.000000,-6.720000,-3.430000
-9.585647,-0.866202,0.935594,9.450000,-4.340000,0.070000
-9.583255,-0.562313,1.000200,8.820000,-2.730000,2.240000
-9.568897,-0.411566,1.043271,6.160000,-1.330000,1.960000
-9.561719,-0.380459,1.062413,2.100000,-0.490000,1.960000
-9.487542,-0.492921,0.928415,-1.330000,0.910000,-0.770000
-9.418150,-0.538385,0.945165,-2.940000,1.820000,1.960000
-9.410972,-0.535992,1.024128,-3.080000,3.290000,4.690000
-9.530612,-0.521635,0.904487,-1.750000,5.810000,4.830000
-9.674182,-0.512064,0.923629,-1.470000,6.160000,3.920000
-9.779467,-0.516850,0.935594,-2.520000,3.850000,1.890000
-9.750752,-0.528814,0.952343,-2.870000,1.260000,-1.400000
-9.664611,-0.629312,0.949951,-2.030000,-0.980000,-3.920000
-9.542577,-0.691526,0.988236,-0.280000,-1.260000,-5.040000
-9.521042,-0.729811,0.882952,1.260000,0.350000,-3.150000
-9.566505,-0.792024,0.902094,1.470000,2.730000,1.960000
-9.633504,-0.722632,0.935594,0.280000,4.970000,8.190000
-9.717253,-0.562313,0.930808,-2.240000,5.390000,11.690000
-9.760324,-0.619741,0.839881,-5.180000,4.760000,10.150000
-9.760324,-0.619741,0.839881,-7.490000,3.360000,7.840000
-9.741181,-0.646062,0.870987,-7.910000,1.400000,6.300000
-9.884750,-0.746561,0.830309,-5.320000,-0.910000,3.080000
-9.844072,-0.820738,0.844666,2.100000,-7.000000,-2.380000
-9.722038,-0.765703,0.909273,7.000000,-9.240000,-2.240000
-9.614362,-0.629312,1.148555,8.960000,-9.940000,0.210000
-9.480364,-0.485743,1.024128,8.050000,-7.980000,2.030000
-9.406186,-0.512064,1.194018,4.200000,-5.250000,4.970000
-9.320045,-0.528814,1.220340,-0.070000,-1.820000,7.840000
-9.308081,-0.567099,1.170090,-2.100000,2.100000,9.380000
-9.339187,-0.452243,1.091127,-1.820000,4.760000,9.030000
-9.468399,-0.373280,1.031307,0.490000,7.350000,7.140000
-9.647861,-0.236889,1.057628,2.660000,8.890000,6.370000
-9.944571,-0.131605,0.957129,2.170000,10.500000,7.840000
