-4.249653,-9.181261,-0.200997,-8.470000,5.880000,2.100000
-4.177868,-9.257831,-0.023928,-8.960000,0.070000,0.770000
-4.113262,-9.537791,-0.043071,-4.060000,-6.650000,1.750000
-3.969693,-9.284152,0.055035,1.190000,-6.020000,2.450000
-4.137190,-9.308081,-0.246461,4.340000,-1.120000,3.850000
-4.137190,-9.308081,-0.246461,4.410000,0.490000,3.780000
-4.163511,-9.245867,-0.124427,4.060000,-1.610000,3.290000
-4.223332,-9.238688,-0.052642,3.360000,-3.500000,2.450000
-4.180261,-9.308081,-0.059821,1.050000,-1.960000,3.570000
-4.197011,-9.480364,-0.064606,-0.840000,-1.260000,4.760000
-4.161119,-9.600004,-0.014357,-1.820000,-2.240000,6.300000
-4.173083,-9.576077,0.047856,-1.260000,-3.430000,7.210000
-4.177868,-9.317651,0.038285,0.420000,-2.940000,7.420000
-4.264010,-9.207582,0.031107,1.470000,-1.750000,7.840000
-4.254438,-8.987441,0.114855,-0.560000,-1.890000,8.190000
-4.230510,-8.946764,0.035892,-3.920000,-3.080000,7.490000
-4.194618,-9.095119,0.102891,-7.350000,-3.780000,7.840000
-4.118048,-9.375079,0.031107,-8.190000,-3.010000,8.890000
-4.027121,-9.494720,0.007178,-5.320000,-0.350000,9.870000
-4.204189,-9.298509,0.004786,0.840000,3.080000,10.430000
-4.438686,-8.865408,-0.162712,8.050000,4.970000,9.450000
-4.431508,-8.396415,-0.205783,6.020000,4.200000,9.310000
-4.465007,-8.185846,-0.253639,-0.560000,2.800000,9.730000
-4.453043,-8.049455,-0.253639,-6.720000,0.770000,10.150000
-4.302295,-8.154739,-0.294317,-10.430000,-0.630000,10.710000
-4.127619,-8.267202,-0.284746,-9.310000,-0.980000,11.970000
-4.017549,-8.300702,-0.217747,-0.560000,-0.350000,13.440001
-3.694518,-8.240881,-0.189033,13.300000,-0.560000,14.280000
-3.208775,-8.090133,-0.160319,31.360001,-1.540000,16.100000
-2.160719,-7.429714,0.081356,52.570000,-3.500000,17.850000
-0.610170,-5.352744,1.031307,73.010002,-4.340000,18.620001
0.555135,-1.067199,2.242075,89.389999,-4.480000,18.760000
0.457029,13.725230,-0.026321,83.650002,-4.900000,20.160000
-0.476172,24.117262,-0.921237,12.670000,2.940000,19.180000
-2.081756,35.047672,-2.392823,-80.430000,16.379999,24.780001
-1.801795,38.845081,-4.608576,-227.360001,16.170000,-1.960000
1.904687,31.695328,-2.914458,-403.829987,-12.880000,-54.459999
5.249853,24.323040,0.612563,-483.630005,-41.790001,-97.019997
8.212167,16.201803,3.883551,-410.130005,-39.759998,-163.169998
11.531013,9.559326,6.963113,-266.070007,-1.890000,-220.500000
14.175081,4.654040,7.484749,-105.070000,53.549999,-235.199997
14.746965,-1.694118,6.166305,41.650002,109.410004,-253.540009
12.677175,-12.064612,2.522035,165.690002,142.800003,-293.299988
9.643075,-21.533012,-1.308874,256.339996,133.770004,-313.950012
6.472585,-28.867010,-3.711268,367.989990,85.120003,-301.769989
4.177868,-32.262428,-3.799802,386.959991,63.209999,-293.230011
2.813959,-32.221752,-2.713461,364.000000,-4.060000,-264.179993
2.785245,-32.913277,-1.600798,271.670013,-38.430000,-237.649994
3.462414,-35.626736,1.684547,153.160004,-44.660000,-206.080002
2.938386,-38.811581,3.763910,64.889999,-54.740002,-164.710007
3.759124,-39.208790,4.314260,20.580000,-42.349998,-136.850006
4.297509,-37.119858,4.223332,16.170000,-14.140000,-102.620003
4.192225,-32.774494,3.847659,26.880001,22.469999,-64.470001
2.397608,-26.778076,3.546163,34.369999,49.630001,-40.389999
-0.746561,-18.281166,-0.923629,7.490000,59.150002,-34.650002
-0.746561,-18.281166,-0.923629,-56.420002,41.580002,-31.710001
0.741775,-17.826529,-1.311267,-113.750000,21.980000,-14.210000
0.531207,-17.546568,-0.703490,-135.309998,15.470000,-8.750000
1.225125,-16.268801,-0.363709,-90.720001,-4.550000,-6.860000
1.916651,-15.235102,-0.038285,-41.090000,-13.440001,-9.100000
2.074577,-13.866407,0.531207,10.080000,-14.350000,-14.910000
1.665405,-12.356536,0.404387,59.220001,-12.950000,-19.670000
1.428515,-10.918450,0.031107,93.029999,-14.000000,-27.020000
1.318445,-8.822337,-0.409173,101.570000,-11.900000,-33.389999
1.191626,-7.858029,-0.782453,85.820000,-7.910000,-36.540001
1.294517,-8.520842,-0.576670,41.299999,-5.250000,-35.490002
1.368695,-10.401600,0.244068,-5.950000,-8.190000,-29.540001
1.713261,-12.543176,1.043271,-23.030001,-14.210000,-25.200001
2.251646,-13.730016,1.875973,-5.320000,-18.549999,-22.960001
